row_id,layer,ctor_module,ctor_unit,ctor_symbols,ktor_path,depth,evidence,gaps,parity_board_id
L1:lib/encoding/confline.c,1_module,lib/encoding,confline.c,confline,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/encoding/cstring.c,1_module,lib/encoding,cstring.c,cstring,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/encoding/keyval.c,1_module,lib/encoding,keyval.c,keyval,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/encoding/kvline.c,1_module,lib/encoding,kvline.c,kvline,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/encoding/pem.c,1_module,lib/encoding,pem.c,pem,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/encoding/qstring.c,1_module,lib/encoding,qstring.c,qstring,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/encoding/time_fmt.c,1_module,lib/encoding,time_fmt.c,time_fmt,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/err/backtrace.c,1_module,lib/err,backtrace.c,backtrace,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/err/torerr.c,1_module,lib/err,torerr.c,torerr,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/err/torerr_sys.c,1_module,lib/err,torerr_sys.c,torerr_sys,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/evloop/compat_libevent.c,1_module,lib/evloop,compat_libevent.c,compat_libevent,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/evloop/evloop_sys.c,1_module,lib/evloop,evloop_sys.c,evloop_sys,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/evloop/procmon.c,1_module,lib/evloop,procmon.c,procmon,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/evloop/timers.c,1_module,lib/evloop,timers.c,timers,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/evloop/token_bucket.c,1_module,lib/evloop,token_bucket.c,token_bucket,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/evloop/workqueue.c,1_module,lib/evloop,workqueue.c,workqueue,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/fdio/fdio.c,1_module,lib/fdio,fdio.c,fdio,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/fs/conffile.c,1_module,lib/fs,conffile.c,conffile,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/fs/dir.c,1_module,lib/fs,dir.c,dir,core/src/main/kotlin/org/kotlintor/dir/DirVote.kt;core/src/main/kotlin/org/kotlintor/dir/DirAuthQuorum.kt;core/src/main/kotlin/org/kotlintor/dir/DirAuthVoteGossip.kt;core/src/main/kotlin/org/kotlintor/dir/DirList.kt;core/src/main/kotlin/org/kotlintor/dir/DirAuthAndClientModes.kt,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; matched 22 path(s),,
L1:lib/fs/files.c,1_module,lib/fs,files.c,files,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/fs/freespace.c,1_module,lib/fs,freespace.c,freespace,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/fs/lockfile.c,1_module,lib/fs,lockfile.c,lockfile,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/fs/mmap.c,1_module,lib/fs,mmap.c,mmap,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/fs/path.c,1_module,lib/fs,path.c,path,core/src/main/kotlin/org/kotlintor/config/PathBiasOptions.kt;core/src/main/kotlin/org/kotlintor/circuit/CryptPath.kt;core/src/main/kotlin/org/kotlintor/path/PathBias.kt;core/src/main/kotlin/org/kotlintor/path/PathSelector.kt;core/src/main/kotlin/org/kotlintor/path/CircPathBias.kt,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; matched 7 path(s),,
L1:lib/fs/storagedir.c,1_module,lib/fs,storagedir.c,storagedir,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/fs/userdb.c,1_module,lib/fs,userdb.c,userdb,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/fs/winlib.c,1_module,lib/fs,winlib.c,winlib,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/geoip/geoip.c,1_module,lib/geoip,geoip.c,geoip,core/src/main/kotlin/org/kotlintor/dir/*;core/src/main/kotlin/org/kotlintor/stats/*;core/src/main/kotlin/org/kotlintor/dir/GeoIp.kt;core/src/main/kotlin/org/kotlintor/stats/GeoIpStats.kt;core/src/main/kotlin/org/kotlintor/stats/GeoipStats.kt,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; matched 6 path(s),,
L1:lib/intmath/addsub.c,1_module,lib/intmath,addsub.c,addsub,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/intmath/bits.c,1_module,lib/intmath,bits.c,bits,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/intmath/muldiv.c,1_module,lib/intmath,muldiv.c,muldiv,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/intmath/weakrng.c,1_module,lib/intmath,weakrng.c,weakrng,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/llharden/winprocess_sys.c,1_module,lib/llharden,winprocess_sys.c,winprocess_sys,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/lock/compat_mutex.c,1_module,lib/lock,compat_mutex.c,compat_mutex,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/lock/compat_mutex_pthreads.c,1_module,lib/lock,compat_mutex_pthreads.c,compat_mutex_pthreads,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/lock/compat_mutex_winthreads.c,1_module,lib/lock,compat_mutex_winthreads.c,compat_mutex_winthreads,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/log/escape.c,1_module,lib/log,escape.c,escape,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/log/log.c,1_module,lib/log,log.c,log,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/log/log_sys.c,1_module,lib/log,log_sys.c,log_sys,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/log/ratelim.c,1_module,lib/log,ratelim.c,ratelim,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/log/util_bug.c,1_module,lib/log,util_bug.c,util_bug,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/log/win32err.c,1_module,lib/log,win32err.c,win32err,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/malloc/malloc.c,1_module,lib/malloc,malloc.c,malloc,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/malloc/map_anon.c,1_module,lib/malloc,map_anon.c,map_anon,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/math/fp.c,1_module,lib/math,fp.c,fp,core/src/main/kotlin/org/kotlintor/dir/FpPair.kt,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; matched 1 path(s),,
L1:lib/math/laplace.c,1_module,lib/math,laplace.c,laplace,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/math/prob_distr.c,1_module,lib/math,prob_distr.c,prob_distr,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/memarea/memarea.c,1_module,lib/memarea,memarea.c,memarea,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/meminfo/meminfo.c,1_module,lib/meminfo,meminfo.c,meminfo,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/metrics/metrics_common.c,1_module,lib/metrics,metrics_common.c,metrics_common,core/src/main/kotlin/org/kotlintor/metrics/Metrics.kt,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; matched 1 path(s),,
L1:lib/metrics/metrics_store.c,1_module,lib/metrics,metrics_store.c,metrics_store,core/src/main/kotlin/org/kotlintor/metrics/Metrics.kt,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; matched 1 path(s),,
L1:lib/metrics/metrics_store_entry.c,1_module,lib/metrics,metrics_store_entry.c,metrics_store_entry,core/src/main/kotlin/org/kotlintor/metrics/Metrics.kt,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; matched 1 path(s),,
L1:lib/metrics/prometheus.c,1_module,lib/metrics,prometheus.c,prometheus,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/net/address.c,1_module,lib/net,address.c,address,core/src/main/kotlin/org/kotlintor/net/*;core/src/main/kotlin/org/kotlintor/net/AddressSet.kt;core/src/main/kotlin/org/kotlintor/net/PrivateAddresses.kt;core/src/main/kotlin/org/kotlintor/net/AddressMap.kt,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; matched 4 path(s),,
L1:lib/net/alertsock.c,1_module,lib/net,alertsock.c,alertsock,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/net/buffers_net.c,1_module,lib/net,buffers_net.c,buffers_net,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/net/gethostname.c,1_module,lib/net,gethostname.c,gethostname,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/net/inaddr.c,1_module,lib/net,inaddr.c,inaddr,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/net/network_sys.c,1_module,lib/net,network_sys.c,network_sys,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/net/resolve.c,1_module,lib/net,resolve.c,resolve,core/src/main/kotlin/org/kotlintor/net/ResolveAddr.kt;core/src/main/kotlin/org/kotlintor/net/dns/DnssecStubResolver.kt,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; matched 2 path(s),,
L1:lib/net/socket.c,1_module,lib/net,socket.c,socket,core/src/main/kotlin/org/kotlintor/os/LinuxSocketMarkProtector.kt;core/src/main/kotlin/org/kotlintor/net/WebSocketFrame.kt,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; matched 2 path(s),,
L1:lib/net/socketpair.c,1_module,lib/net,socketpair.c,socketpair,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/osinfo/libc.c,1_module,lib/osinfo,libc.c,libc,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/osinfo/uname.c,1_module,lib/osinfo,uname.c,uname,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/process/daemon.c,1_module,lib/process,daemon.c,daemon,core/src/main/kotlin/org/kotlintor/TorDaemon.kt;core/src/main/kotlin/org/kotlintor/dir/TorDaemonDirAuthCluster.kt,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; matched 2 path(s),,
L1:lib/process/env.c,1_module,lib/process,env.c,env,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/process/pidfile.c,1_module,lib/process,pidfile.c,pidfile,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/process/process.c,1_module,lib/process,process.c,process,core/src/main/kotlin/org/kotlintor/config/ProcessOptions.kt;core/src/main/kotlin/org/kotlintor/dir/ProcessDescsAndAuthMode.kt;core/src/main/kotlin/org/kotlintor/dir/ProcessDescs.kt,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; matched 3 path(s),,
L1:lib/process/process_sys.c,1_module,lib/process,process_sys.c,process_sys,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/process/process_unix.c,1_module,lib/process,process_unix.c,process_unix,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/process/process_win32.c,1_module,lib/process,process_win32.c,process_win32,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/process/restrict.c,1_module,lib/process,restrict.c,restrict,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/process/setuid.c,1_module,lib/process,setuid.c,setuid,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/process/waitpid.c,1_module,lib/process,waitpid.c,waitpid,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/pubsub/pubsub_build.c,1_module,lib/pubsub,pubsub_build.c,pubsub_build,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/pubsub/pubsub_check.c,1_module,lib/pubsub,pubsub_check.c,pubsub_check,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/pubsub/pubsub_publish.c,1_module,lib/pubsub,pubsub_publish.c,pubsub_publish,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/sandbox/sandbox.c,1_module,lib/sandbox,sandbox.c,sandbox,core/src/main/kotlin/org/kotlintor/os/LinuxSandbox.kt;core/src/main/kotlin/org/kotlintor/os/SeccompBpf.kt,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; matched 2 path(s),,
L1:lib/smartlist_core/smartlist_core.c,1_module,lib/smartlist_core,smartlist_core.c,smartlist_core,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/smartlist_core/smartlist_split.c,1_module,lib/smartlist_core,smartlist_split.c,smartlist_split,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/string/compat_ctype.c,1_module,lib/string,compat_ctype.c,compat_ctype,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/string/compat_string.c,1_module,lib/string,compat_string.c,compat_string,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/string/parse_int.c,1_module,lib/string,parse_int.c,parse_int,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/string/printf.c,1_module,lib/string,printf.c,printf,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/string/scanf.c,1_module,lib/string,scanf.c,scanf,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/string/util_string.c,1_module,lib/string,util_string.c,util_string,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/term/getpass.c,1_module,lib/term,getpass.c,getpass,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/thread/compat_pthreads.c,1_module,lib/thread,compat_pthreads.c,compat_pthreads,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/thread/compat_threads.c,1_module,lib/thread,compat_threads.c,compat_threads,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/thread/compat_winthreads.c,1_module,lib/thread,compat_winthreads.c,compat_winthreads,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/thread/numcpus.c,1_module,lib/thread,numcpus.c,numcpus,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/time/compat_time.c,1_module,lib/time,compat_time.c,compat_time,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/time/time_sys.c,1_module,lib/time,time_sys.c,time_sys,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/time/tvdiff.c,1_module,lib/time,tvdiff.c,tvdiff,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/tls/buffers_tls.c,1_module,lib/tls,buffers_tls.c,buffers_tls,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/tls/nss_countbytes.c,1_module,lib/tls,nss_countbytes.c,nss_countbytes,core/src/main/kotlin/org/kotlintor/util/Bytes.kt,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; matched 1 path(s),,
L1:lib/tls/tortls.c,1_module,lib/tls,tortls.c,tortls,core/src/main/kotlin/org/kotlintor/link/TorSsl.kt,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; matched 1 path(s),,
L1:lib/tls/tortls_nss.c,1_module,lib/tls,tortls_nss.c,tortls_nss,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/tls/tortls_openssl.c,1_module,lib/tls,tortls_openssl.c,tortls_openssl,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/tls/x509.c,1_module,lib/tls,x509.c,x509,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/tls/x509_nss.c,1_module,lib/tls,x509_nss.c,x509_nss,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/tls/x509_openssl.c,1_module,lib/tls,x509_openssl.c,x509_openssl,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/trace/trace.c,1_module,lib/trace,trace.c,trace,core/src/main/kotlin/org/kotlintor/circuit/TraceProbesCircuit.kt,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; matched 1 path(s),,
L1:lib/trace/trace_stub.c,1_module,lib/trace,trace_stub.c,trace_stub,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/trace/trace_sys.c,1_module,lib/trace,trace_sys.c,trace_sys,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/version/git_revision.c,1_module,lib/version,git_revision.c,git_revision,MISSING,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; no kotlin match,,
L1:lib/version/version.c,1_module,lib/version,version.c,version,core/src/main/kotlin/org/kotlintor/dir/Versions.kt;core/src/main/kotlin/org/kotlintor/or/TorVersion.kt,N/A,Kotlin/JDK collections+stdlib+BC/Conscrypt stand in for C Tor lib/*; matched 2 path(s),,
